#'units:
#'  windspeed_10m: "m/s"
#'  relativehumidity_2m: "0-1"
#'  surface_pressure: "kPa"
#'  time: "iso8601"
#'  temperature_2m: "°C"
#'  shortwave_radiation: "W/m²"
#'  precipitation: "mm"
#'  diffuse_radiation: "W/m²"
#'  direct_radiation: "W/m²"
#'latitude: 48.90001
#'duration: Day
#'longitude: 2.4000092
#'timezone_abbreviation: "UTC"
#'timezone: "UTC"
#'elevation: 36.0
#'
year,dayofyear,date,duration,Tmin,Tmax,T,Precipitations,Wind,P,Rh,Ca,Ri_SW_f,Ri_SW_q,degree_days
2021,216,2021-08-04,1,10.3,19.4,16.091666666666665,6.800000000000001,1.2787500000000005,100.59291666666667,0.8070833333333334,400.0,181.66666666666666,15.696000000000002,6.091666666666666
2021,217,2021-08-05,1,14.5,22.9,18.46666666666667,0.9,4.002916666666668,100.18250000000002,0.77875,400.0,190.45833333333334,16.4556,8.466666666666667
2021,218,2021-08-06,1,16.0,21.4,18.48333333333333,1.5000000000000002,5.747083333333332,99.91583333333334,0.72125,400.0,174.0,15.033600000000002,8.483333333333333
2021,219,2021-08-07,1,13.7,20.4,16.995833333333334,11.8,5.178749999999999,99.74833333333333,0.7833333333333333,400.0,187.75,16.221600000000002,6.9958333333333345
2021,220,2021-08-08,1,13.3,20.2,16.987499999999997,0.1,4.896249999999999,100.58875,0.7045833333333333,400.0,220.29166666666666,19.0332,6.9875
2021,221,2021-08-09,1,13.9,21.9,17.90833333333333,1.1,4.055416666666666,101.03499999999998,0.745,400.0,220.79166666666666,19.0764,7.908333333333335
2021,222,2021-08-10,1,15.1,22.5,18.499999999999996,4.9,2.7087500000000007,101.09958333333333,0.8204166666666667,400.0,139.29166666666666,12.0348,8.500000000000002
2021,223,2021-08-11,1,14.1,23.9,19.391666666666666,0.0,1.397083333333333,101.26374999999997,0.7608333333333336,400.0,255.79166666666666,22.1004,9.391666666666667
2021,224,2021-08-12,1,14.5,28.3,21.912500000000005,0.0,1.6087499999999997,101.21291666666669,0.7370833333333332,400.0,275.5416666666667,23.806800000000003,11.912500000000003
2021,225,2021-08-13,1,15.8,26.2,21.166666666666664,0.0,2.1158333333333332,101.59333333333332,0.7274999999999999,400.0,265.125,22.9068,11.166666666666664
2021,226,2021-08-14,1,13.9,26.6,20.658333333333335,0.0,2.159583333333333,101.40208333333332,0.6608333333333334,400.0,275.4166666666667,23.796000000000003,10.658333333333333
2021,227,2021-08-15,1,14.5,28.1,21.283333333333335,0.0,3.059583333333333,100.83083333333336,0.6858333333333334,400.0,259.8333333333333,22.4496,11.283333333333333
2021,228,2021-08-16,1,14.3,19.7,17.6125,2.7,4.116666666666666,101.14208333333335,0.7345833333333335,400.0,128.625,11.1132,7.612500000000001
2021,229,2021-08-17,1,11.6,18.9,16.17916666666667,0.30000000000000004,3.411666666666667,101.50583333333334,0.785,400.0,108.16666666666667,9.345600000000001,6.179166666666667
2021,230,2021-08-18,1,15.8,20.0,17.695833333333336,0.30000000000000004,2.7429166666666673,101.27916666666664,0.7920833333333334,400.0,70.70833333333333,6.1092,7.695833333333333
2021,231,2021-08-19,1,16.0,20.0,17.8875,0.30000000000000004,2.2608333333333337,101.03791666666666,0.7770833333333335,400.0,80.5,6.9552000000000005,7.887499999999999
2021,232,2021-08-20,1,16.1,23.4,19.770833333333332,0.0,1.5062499999999999,101.06874999999998,0.6995833333333333,400.0,165.08333333333334,14.263200000000001,9.770833333333334
2021,233,2021-08-21,1,15.2,26.4,20.270833333333332,0.0,3.2587499999999996,100.98791666666666,0.7570833333333332,400.0,203.33333333333334,17.568,10.270833333333336
2021,234,2021-08-22,1,15.6,21.9,18.341666666666665,0.1,3.8324999999999996,101.37125000000003,0.7504166666666667,400.0,187.58333333333334,16.2072,8.341666666666667
2021,235,2021-08-23,1,14.9,22.3,18.412499999999998,0.8999999999999999,3.9416666666666664,101.71791666666671,0.7737500000000002,400.0,162.91666666666666,14.076,8.4125
2021,236,2021-08-24,1,14.7,23.0,18.8875,0.0,4.942083333333334,101.68666666666667,0.6654166666666668,400.0,235.54166666666666,20.3508,8.887500000000001
2021,237,2021-08-25,1,13.3,23.7,18.60833333333333,0.0,4.2825,101.38625,0.6366666666666666,400.0,262.4166666666667,22.672800000000002,8.608333333333336
2021,238,2021-08-26,1,12.8,19.0,16.208333333333336,0.0,3.6995833333333326,101.2029166666667,0.7633333333333333,400.0,84.0,7.2576,6.208333333333333
2021,239,2021-08-27,1,12.9,20.7,16.941666666666666,0.0,3.4504166666666656,101.31666666666665,0.6883333333333334,400.0,183.95833333333334,15.894,6.941666666666667
2021,240,2021-08-28,1,11.8,20.9,16.59166666666667,1.0,3.672083333333333,101.50125000000001,0.7624999999999998,400.0,143.66666666666666,12.4128,6.591666666666668
2021,241,2021-08-29,1,13.2,20.0,16.525000000000002,0.4,3.68125,101.48166666666667,0.7416666666666668,400.0,141.5,12.2256,6.5249999999999995
2021,242,2021-08-30,1,15.2,21.3,18.041666666666668,0.5,4.538333333333333,101.42375000000004,0.7612499999999999,400.0,125.95833333333333,10.882800000000001,8.041666666666666
2021,243,2021-08-31,1,14.8,22.2,17.995833333333337,0.2,4.542499999999999,101.76124999999998,0.71375,400.0,143.70833333333334,12.416400000000001,7.995833333333334
2021,244,2021-09-01,1,13.1,23.1,17.595833333333335,0.0,5.065416666666668,101.91041666666666,0.7095833333333333,400.0,197.58333333333334,17.0712,7.595833333333332
2021,245,2021-09-02,1,12.1,24.6,18.304166666666667,0.0,4.235416666666667,101.57791666666664,0.6791666666666667,400.0,244.41666666666666,21.117600000000003,8.304166666666667
2021,246,2021-09-03,1,13.7,26.4,20.20416666666667,0.0,2.0083333333333333,101.08458333333333,0.6974999999999999,400.0,220.16666666666666,19.0224,10.204166666666667
2021,247,2021-09-04,1,16.2,27.5,21.462500000000002,7.4,1.618333333333333,100.88249999999998,0.7300000000000001,400.0,206.5,17.8416,11.4625
2021,248,2021-09-05,1,16.5,27.1,21.641666666666666,0.5,1.6637499999999996,101.18166666666669,0.7241666666666666,400.0,207.75,17.9496,11.641666666666667
2021,249,2021-09-06,1,15.1,28.4,22.08333333333334,0.0,2.507916666666666,101.54166666666667,0.6220833333333334,400.0,226.58333333333334,19.576800000000002,12.083333333333334
2021,250,2021-09-07,1,15.1,29.3,22.504166666666666,0.0,3.3545833333333337,101.28541666666666,0.5683333333333334,400.0,229.29166666666666,19.8108,12.504166666666668
2021,251,2021-09-08,1,18.0,30.1,23.704166666666676,0.0,2.7341666666666664,100.54749999999997,0.6208333333333333,400.0,197.16666666666666,17.0352,13.704166666666667
2021,252,2021-09-09,1,19.0,27.1,22.358333333333334,0.6000000000000001,2.943333333333333,100.46958333333338,0.7599999999999999,400.0,172.5,14.904000000000002,12.358333333333334
2021,253,2021-09-10,1,17.3,24.2,20.5375,0.2,3.012500000000001,100.75208333333335,0.7466666666666667,400.0,152.83333333333334,13.2048,10.5375
2021,254,2021-09-11,1,15.1,22.5,18.379166666666666,0.0,2.57,101.25333333333333,0.6933333333333335,400.0,191.5,16.5456,8.379166666666666
2021,255,2021-09-12,1,12.6,22.6,17.804166666666664,0.0,1.93875,101.18666666666667,0.6929166666666666,400.0,181.875,15.714,7.804166666666666
2021,256,2021-09-13,1,13.6,26.0,19.783333333333335,0.0,2.6616666666666666,100.8491666666667,0.6774999999999999,400.0,171.79166666666666,14.8428,9.783333333333333
2021,257,2021-09-14,1,16.5,23.9,20.033333333333335,22.2,3.077083333333333,100.50416666666665,0.8491666666666666,400.0,79.25,6.847200000000001,10.033333333333335
2021,258,2021-09-15,1,16.4,23.2,19.77916666666667,5.499999999999999,2.2733333333333334,100.61083333333333,0.8524999999999999,400.0,94.29166666666667,8.1468,9.779166666666667
2021,259,2021-09-16,1,12.4,21.1,17.612499999999997,0.0,1.8354166666666671,101.15250000000002,0.7429166666666666,400.0,151.625,13.1004,7.612500000000002
2021,260,2021-09-17,1,14.3,22.1,18.27916666666667,0.0,1.895416666666667,100.90666666666668,0.7195833333333334,400.0,164.79166666666666,14.238000000000001,8.279166666666667
2021,261,2021-09-18,1,13.3,22.5,17.787499999999998,0.30000000000000004,1.8270833333333334,100.6925,0.7650000000000001,400.0,145.20833333333334,12.546000000000001,7.787499999999999
2021,262,2021-09-19,1,14.8,21.7,17.654166666666665,3.3999999999999995,2.9754166666666664,100.68666666666671,0.7912499999999999,400.0,101.58333333333333,8.7768,7.654166666666666
2021,263,2021-09-20,1,14.4,21.2,16.737499999999997,4.6,2.54625,101.35708333333332,0.835,400.0,122.625,10.594800000000001,6.737500000000001
2021,264,2021-09-21,1,10.9,18.7,14.875,0.0,3.435833333333333,102.15500000000002,0.72375,400.0,181.75,15.7032,4.874999999999999
2021,265,2021-09-22,1,9.0,20.0,14.504166666666668,0.0,2.2158333333333333,102.03875000000001,0.7175000000000001,400.0,189.45833333333334,16.3692,4.579166666666666
2021,266,2021-09-23,1,9.0,21.3,15.483333333333334,0.0,1.874583333333333,101.51374999999997,0.7654166666666667,400.0,188.20833333333334,16.261200000000002,5.5249999999999995
2021,267,2021-09-24,1,11.7,20.8,15.675000000000002,0.0,1.470416666666667,101.20583333333333,0.8316666666666666,400.0,125.375,10.8324,5.675
2021,268,2021-09-25,1,9.8,24.2,17.224999999999998,1.8,1.824583333333333,100.80875000000002,0.8150000000000001,400.0,161.16666666666666,13.924800000000001,7.233333333333333
2021,269,2021-09-26,1,14.1,21.7,17.566666666666666,2.3000000000000003,3.3633333333333333,100.85791666666665,0.8766666666666666,400.0,104.66666666666667,9.0432,7.566666666666667
2021,270,2021-09-27,1,11.7,18.8,16.17083333333333,1.9,3.9954166666666673,101.06250000000001,0.8041666666666668,400.0,71.125,6.1452,6.170833333333333
2021,271,2021-09-28,1,10.0,18.7,14.275,0.0,2.5375000000000005,101.42750000000001,0.7479166666666667,400.0,131.75,11.3832,4.2749999999999995
2021,272,2021-09-29,1,9.5,16.5,13.487499999999999,4.1000000000000005,4.607499999999999,101.585,0.7025,400.0,144.04166666666666,12.445200000000002,3.5124999999999993
2021,273,2021-09-30,1,5.8,17.9,12.158333333333333,0.0,2.7445833333333334,101.96125,0.6974999999999999,400.0,165.75,14.3208,3.066666666666667
2021,274,2021-10-01,1,10.1,17.7,13.254166666666665,7.8,4.713333333333334,101.03833333333331,0.7745833333333333,400.0,81.625,7.0524000000000004,3.254166666666667
2021,275,2021-10-02,1,12.1,19.2,15.441666666666668,11.200000000000001,6.274583333333333,99.95375,0.8537499999999999,400.0,71.875,6.21,5.441666666666666
2021,276,2021-10-03,1,11.9,17.8,15.229166666666664,24.0,5.399166666666667,99.65250000000002,0.8245833333333334,400.0,43.541666666666664,3.7620000000000005,5.229166666666669
2021,277,2021-10-04,1,9.1,17.9,13.512500000000001,0.0,4.404166666666666,100.80041666666666,0.7687499999999999,400.0,139.45833333333334,12.0492,3.5958333333333328
2021,278,2021-10-05,1,11.1,16.3,13.475,7.9,6.245416666666667,100.26375,0.8087500000000002,400.0,66.16666666666667,5.7168,3.475000000000001
2021,279,2021-10-06,1,10.3,16.5,12.891666666666666,0.0,4.729583333333333,101.48708333333332,0.724583333333333,400.0,112.0,9.6768,2.891666666666667
2021,280,2021-10-07,1,7.3,16.2,11.737500000000002,0.0,1.7824999999999998,102.05958333333331,0.8495833333333334,400.0,74.91666666666667,6.4728,2.3333333333333335
2021,281,2021-10-08,1,7.1,18.5,12.533333333333333,0.0,3.2691666666666666,102.06541666666665,0.8187499999999998,400.0,154.08333333333334,13.312800000000001,3.2624999999999993
2021,282,2021-10-09,1,8.5,17.5,12.420833333333334,0.0,2.8575,101.91499999999998,0.8099999999999997,400.0,154.0,13.3056,2.6541666666666672
2021,283,2021-10-10,1,5.2,16.8,11.058333333333332,0.0,2.228333333333334,102.02583333333331,0.8554166666666666,400.0,139.875,12.0852,2.245833333333333
2021,284,2021-10-11,1,9.7,15.6,12.466666666666667,0.0,2.835416666666666,102.17083333333333,0.7949999999999999,400.0,109.04166666666667,9.4212,2.4791666666666665
2021,285,2021-10-12,1,6.5,15.7,11.366666666666667,0.0,2.877083333333333,101.81,0.8129166666666666,400.0,80.41666666666667,6.948,2.1666666666666665
2021,286,2021-10-13,1,5.7,13.8,10.554166666666667,0.0,1.7145833333333333,102.05249999999997,0.7720833333333336,400.0,102.0,8.812800000000001,1.3499999999999999
2021,287,2021-10-14,1,4.3,15.3,9.983333333333333,0.0,1.5808333333333335,101.90666666666668,0.7854166666666665,400.0,140.375,12.128400000000001,1.5375000000000003
2021,288,2021-10-15,1,5.4,16.4,11.270833333333334,0.0,1.2399999999999998,101.3308333333333,0.8604166666666666,400.0,94.83333333333333,8.1936,2.2624999999999997
2021,289,2021-10-16,1,6.9,15.0,10.758333333333333,0.0,1.8083333333333333,101.435,0.8620833333333332,400.0,103.375,8.931600000000001,1.3416666666666668
2021,290,2021-10-17,1,4.1,15.6,9.5875,0.0,2.6374999999999997,101.31208333333332,0.7887499999999998,400.0,114.20833333333333,9.867600000000001,1.508333333333333
2021,291,2021-10-18,1,5.7,19.4,12.72916666666667,1.2,3.3087499999999994,101.40916666666665,0.8679166666666664,400.0,85.75,7.4088,4.0666666666666655
2021,292,2021-10-19,1,14.6,22.4,17.854166666666668,0.0,4.883333333333334,101.2320833333333,0.7458333333333335,400.0,123.04166666666667,10.6308,7.854166666666665
2021,293,2021-10-20,1,13.3,21.1,17.541666666666664,3.3,7.498333333333331,100.07583333333334,0.7737500000000002,400.0,75.29166666666667,6.5052,7.541666666666668
2021,294,2021-10-21,1,4.7,14.2,11.024999999999999,2.2,6.568749999999999,100.41625,0.7650000000000001,400.0,64.54166666666667,5.5764000000000005,1.8458333333333334
2021,295,2021-10-22,1,2.8,13.3,8.275,0.0,2.8545833333333337,101.65541666666667,0.8095833333333332,400.0,84.16666666666667,7.272,0.8874999999999998
2021,296,2021-10-23,1,7.0,14.2,10.245833333333332,0.0,1.8533333333333333,101.99166666666666,0.7787499999999997,400.0,67.58333333333333,5.8392,1.179166666666667
2021,297,2021-10-24,1,3.5,14.7,8.6,0.0,2.7083333333333335,101.52,0.8137499999999999,400.0,123.58333333333333,10.6776,1.0166666666666666
2021,298,2021-10-25,1,7.5,16.1,11.183333333333335,1.8000000000000003,3.2770833333333336,101.28208333333333,0.8358333333333334,400.0,59.083333333333336,5.1048,1.7375000000000005
2021,299,2021-10-26,1,7.3,16.4,11.700000000000001,0.0,3.1633333333333336,101.69458333333331,0.8666666666666667,400.0,78.58333333333333,6.7896,2.245833333333333
2021,300,2021-10-27,1,8.7,16.0,11.6875,0.0,2.58125,101.67958333333335,0.8662500000000003,400.0,96.83333333333333,8.3664,1.9166666666666667
2021,301,2021-10-28,1,7.0,17.6,12.016666666666666,0.0,4.043333333333334,100.75666666666667,0.7995833333333335,400.0,111.70833333333333,9.6516,2.7916666666666665
2021,302,2021-10-29,1,10.9,15.5,12.975,5.299999999999998,5.4870833333333335,99.9325,0.8150000000000001,400.0,39.375,3.402,2.975
2021,303,2021-10-30,1,10.4,15.3,13.004166666666668,9.799999999999999,4.7825,99.53541666666665,0.9100000000000003,400.0,33.75,2.9160000000000004,3.004166666666666
2021,304,2021-10-31,1,8.8,16.9,12.125000000000002,6.3,5.359583333333333,99.50583333333334,0.8929166666666668,400.0,36.833333333333336,3.1824000000000003,2.3749999999999996
2021,305,2021-11-01,1,7.9,13.7,10.183333333333332,3.7,4.992083333333333,99.49333333333334,0.8245833333333334,400.0,87.75,7.581600000000001,0.7958333333333334
2021,306,2021-11-02,1,7.0,11.4,8.812499999999998,4.1000000000000005,3.262500000000001,99.36375,0.8400000000000002,400.0,59.875,5.1732000000000005,0.2125
2021,307,2021-11-03,1,4.1,11.3,7.929166666666667,9.5,3.6783333333333332,99.49708333333331,0.8512500000000002,400.0,76.375,6.598800000000001,0.1708333333333334
2021,308,2021-11-04,1,4.0,10.4,7.300000000000002,3.4000000000000004,3.8399999999999994,100.47541666666666,0.8804166666666665,400.0,59.916666666666664,5.1768,0.06250000000000007
2021,309,2021-11-05,1,5.6,11.0,8.191666666666668,1.8,2.7841666666666676,101.88708333333331,0.8112499999999999,400.0,72.875,6.2964,0.1375000000000001
2021,310,2021-11-06,1,1.9,10.9,6.770833333333333,0.0,2.322083333333333,102.32458333333335,0.8420833333333332,400.0,62.5,5.4,0.12083333333333335
2021,311,2021-11-07,1,5.0,12.8,9.2875,0.0,3.7295833333333337,101.63916666666665,0.8483333333333335,400.0,35.583333333333336,3.0744000000000002,0.6875
2021,312,2021-11-08,1,3.0,11.3,7.366666666666666,0.0,1.4041666666666668,101.75583333333333,0.8737500000000001,400.0,66.5,5.7456000000000005,0.19999999999999996
2021,313,2021-11-09,1,2.6,10.6,6.295833333333333,0.0,1.75125,101.8975,0.89875,400.0,73.375,6.339600000000001,0.054166666666666696
2021,314,2021-11-10,1,-0.0,6.8,3.179166666666666,0.0,1.0520833333333335,101.7725,0.9758333333333332,400.0,49.125,4.244400000000001,0.0
2021,315,2021-11-11,1,0.5,5.6,3.095833333333333,0.0,1.2716666666666667,101.75916666666667,0.9758333333333332,400.0,41.041666666666664,3.5460000000000003,0.0
2021,316,2021-11-12,1,3.7,11.8,7.25,0.0,2.811666666666667,101.15708333333335,0.9249999999999999,400.0,65.29166666666667,5.6412,0.25
2021,317,2021-11-13,1,10.3,13.4,11.66666666666667,0.7000000000000001,3.81875,100.945,0.8958333333333334,400.0,44.791666666666664,3.87,1.6666666666666667
2021,318,2021-11-14,1,7.8,12.1,10.295833333333333,1.1,3.4924999999999993,101.34166666666665,0.8870833333333334,400.0,43.416666666666664,3.7512000000000003,0.5583333333333333
2021,319,2021-11-15,1,6.9,9.9,8.237499999999999,0.0,3.351666666666667,101.73625,0.8766666666666666,400.0,31.75,2.7432000000000003,0.0
2021,320,2021-11-16,1,6.4,7.9,7.258333333333334,0.1,1.687916666666666,101.65416666666668,0.85125,400.0,19.25,1.6632,0.0
2021,321,2021-11-17,1,5.8,12.9,9.275000000000002,0.1,2.30625,101.79916666666666,0.9154166666666667,400.0,30.875,2.6676,0.6291666666666668
2021,322,2021-11-18,1,2.9,10.3,5.904166666666668,0.0,1.4775,102.46708333333335,0.9566666666666667,400.0,52.458333333333336,4.5324,0.020833333333333332
2021,323,2021-11-19,1,5.2,10.8,8.162499999999998,0.0,1.1129166666666666,102.52875,0.9120833333333334,400.0,31.166666666666668,2.6928,0.10416666666666667
2021,324,2021-11-20,1,6.1,10.1,8.166666666666666,0.0,1.5362499999999997,101.7791666666667,0.9291666666666666,400.0,46.041666666666664,3.978,0.004166666666666652
2021,325,2021-11-21,1,6.1,8.3,6.983333333333334,2.4,3.04875,100.83833333333332,0.9283333333333333,400.0,6.416666666666667,0.5544,0.0
2021,326,2021-11-22,1,2.5,7.5,4.895833333333333,0.0,5.971666666666667,101.61250000000001,0.7974999999999999,400.0,31.75,2.7432000000000003,0.0
2021,327,2021-11-23,1,0.9,7.9,4.0125,0.0,4.730833333333334,102.11541666666666,0.7937500000000001,400.0,71.70833333333333,6.195600000000001,0.0
2021,328,2021-11-24,1,2.2,6.0,3.679166666666667,0.0,2.902083333333333,101.33458333333334,0.9199999999999999,400.0,56.291666666666664,4.8636,0.0
2021,329,2021-11-25,1,0.8,7.8,4.291666666666667,0.0,2.6279166666666662,100.63916666666667,0.9079166666666666,400.0,40.625,3.5100000000000002,0.0
2021,330,2021-11-26,1,2.1,6.3,4.412499999999999,3.4999999999999996,4.915,99.36083333333335,0.9079166666666669,400.0,36.916666666666664,3.1896,0.0
2021,331,2021-11-27,1,1.7,5.5,3.5416666666666665,3.2,4.90875,98.43916666666667,0.8962500000000001,400.0,35.791666666666664,3.0924,0.0
2021,332,2021-11-28,1,0.6,5.3,3.6958333333333333,2.0,6.035,99.55208333333333,0.8612500000000001,400.0,38.333333333333336,3.3120000000000003,0.0
2021,333,2021-11-29,1,0.5,5.7,2.625,0.0,3.2049999999999996,100.74916666666668,0.8516666666666665,400.0,41.0,3.5424,0.0
2021,334,2021-11-30,1,1.9,9.1,6.616666666666666,0.0,6.276250000000001,101.07125000000002,0.8441666666666666,400.0,15.625,1.35,0.0
2021,335,2021-12-01,1,4.9,10.1,8.158333333333333,3.0,6.115416666666666,99.63291666666667,0.8754166666666666,400.0,39.166666666666664,3.3840000000000003,0.004166666666666652
2021,336,2021-12-02,1,-0.2,5.5,3.7291666666666665,0.8,4.354999999999999,100.27833333333332,0.8341666666666666,400.0,54.666666666666664,4.7232,0.0
2021,337,2021-12-03,1,-1.1,10.1,2.9666666666666663,11.8,4.78375,100.36333333333333,0.9279166666666665,400.0,6.916666666666667,0.5976,0.004166666666666652
2021,338,2021-12-04,1,4.5,11.7,8.787499999999996,3.8000000000000003,6.250000000000001,99.45833333333333,0.8533333333333334,400.0,29.875,2.5812,0.5916666666666667
2021,339,2021-12-05,1,4.0,5.6,4.8583333333333325,4.500000000000001,4.846666666666665,99.82000000000001,0.8820833333333336,400.0,28.541666666666668,2.466,0.0
2021,340,2021-12-06,1,4.3,7.2,5.5874999999999995,4.8999999999999995,4.1883333333333335,100.59958333333333,0.8904166666666665,400.0,27.375,2.3652,0.0
2021,341,2021-12-07,1,2.3,8.6,5.5041666666666655,7.3,5.699166666666667,99.86583333333333,0.8895833333333335,400.0,24.541666666666668,2.1204,0.0
2021,342,2021-12-08,1,1.9,6.4,4.3916666666666675,0.5,4.512500000000001,99.29125,0.849166666666667,400.0,43.541666666666664,3.7620000000000005,0.0
2021,343,2021-12-09,1,1.5,6.6,4.033333333333333,4.699999999999999,4.828333333333334,99.87625000000003,0.8850000000000001,400.0,53.125,4.59,0.0
2021,344,2021-12-10,1,4.6,7.8,6.1499999999999995,11.3,6.5858333333333325,99.25833333333334,0.8195833333333332,400.0,41.875,3.6180000000000003,0.0
2021,345,2021-12-11,1,2.3,8.2,5.045833333333333,0.1,3.313333333333334,101.21708333333329,0.8762499999999999,400.0,47.333333333333336,4.0896,0.0
2021,346,2021-12-12,1,6.6,11.0,8.775,1.1,3.345,101.8704166666667,0.9554166666666665,400.0,18.333333333333332,1.584,0.12916666666666665
2021,347,2021-12-13,1,4.3,10.0,8.091666666666667,0.0,2.1508333333333334,102.02416666666669,0.9495833333333333,400.0,40.958333333333336,3.5388,0.0
2021,348,2021-12-14,1,3.9,6.0,5.154166666666666,0.0,0.9429166666666667,102.30416666666663,0.9841666666666667,400.0,21.125,1.8252000000000002,0.0
2021,349,2021-12-15,1,4.7,7.9,6.050000000000001,0.0,1.4787500000000005,102.63041666666668,0.9583333333333335,400.0,27.25,2.3544,0.0
2021,350,2021-12-16,1,4.8,10.5,7.3875,0.0,2.499166666666666,102.99708333333332,0.9341666666666667,400.0,30.416666666666668,2.628,0.041666666666666664
2021,351,2021-12-17,1,4.0,9.4,6.2875000000000005,0.0,3.7525,102.95833333333331,0.9100000000000001,400.0,49.625,4.2876,0.0
2021,352,2021-12-18,1,3.0,8.3,5.120833333333333,0.0,3.5462499999999992,102.84625000000001,0.9066666666666666,400.0,50.958333333333336,4.4028,0.0
2021,353,2021-12-19,1,5.1,6.1,5.454166666666666,0.0,3.43875,102.44541666666665,0.9483333333333337,400.0,20.958333333333332,1.8108000000000002,0.0
2021,354,2021-12-20,1,2.1,5.6,4.683333333333333,0.0,2.834166666666666,101.93666666666671,0.8687499999999999,400.0,20.166666666666668,1.7424000000000002,0.0
2021,355,2021-12-21,1,-3.0,3.5,0.6041666666666669,0.0,2.3241666666666663,101.68124999999999,0.8558333333333334,400.0,56.666666666666664,4.896,0.0
2021,356,2021-12-22,1,-4.3,2.9,-1.3500000000000003,0.0,2.2104166666666663,101.45833333333333,0.8720833333333337,400.0,53.791666666666664,4.647600000000001,0.0
2021,357,2021-12-23,1,-0.5,8.5,4.291666666666667,0.2,4.020416666666667,100.64291666666666,0.9066666666666668,400.0,51.666666666666664,4.464,0.0
2021,358,2021-12-24,1,5.2,9.7,7.670833333333334,8.5,2.6133333333333337,100.02749999999997,0.9550000000000002,400.0,21.458333333333332,1.854,0.0
2021,359,2021-12-25,1,4.6,9.2,7.329166666666668,2.3000000000000003,1.949166666666667,99.73166666666668,0.9699999999999998,400.0,22.583333333333332,1.9512,0.0
2021,360,2021-12-26,1,6.6,10.5,8.191666666666668,7.800000000000001,2.5716666666666668,99.64166666666671,0.9591666666666668,400.0,15.833333333333334,1.368,0.041666666666666664
2021,361,2021-12-27,1,8.1,11.8,9.85416666666667,6.3999999999999995,4.911250000000001,99.10583333333334,0.9266666666666667,400.0,18.916666666666668,1.6344,0.35833333333333345
2021,362,2021-12-28,1,10.2,12.4,11.383333333333333,1.1,6.85625,99.33083333333333,0.7887500000000002,400.0,30.541666666666668,2.6388000000000003,1.3833333333333335
2021,363,2021-12-29,1,9.4,14.8,12.4,5.1,5.073333333333333,100.42166666666667,0.9062499999999999,400.0,4.75,0.41040000000000004,2.4791666666666665
2021,364,2021-12-30,1,10.0,14.6,12.929166666666665,0.0,4.522916666666666,101.38458333333334,0.9083333333333332,400.0,28.333333333333332,2.448,2.929166666666667
2021,365,2021-12-31,1,7.9,13.9,10.704166666666666,0.0,3.4416666666666664,101.63124999999998,0.9266666666666667,400.0,48.041666666666664,4.1508,1.0791666666666666
